"","PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Total_Spend","Transported"
"221","0483_02","Europa","False","D/18/P","TRAPPIST-1e",45,"False",0,0,0,0,0,"Alatik Flutorly",0,TRUE
"222","0484_01","Mars","True","F/104/P","55 Cancri e",53,"False",0,0,0,0,0,"Eles Hotty",0,TRUE
"223","0486_01","Earth","False","G/75/P","55 Cancri e",21,"False",0,0,687,0,21,"Wallyn Gletonerson",708,FALSE
"224","0489_01","Mars","True","E/31/P","TRAPPIST-1e",33,"False",0,0,0,0,0,"Fal Knike",0,TRUE
"225","0489_02","Mars","True","F/105/P","TRAPPIST-1e",18,"False",0,0,0,0,0,"Rios Knike",0,TRUE
"226","0491_01","Earth","False","F/106/P","PSO J318.5-22",37,"False",0,0,1022,15,0,"Len Cobson",1037,FALSE
"227","0492_01","Mars","False","D/17/S","TRAPPIST-1e",34,"False",648,0,371,38,0,"Eggies Pate",1057,FALSE
"228","0493_01","Earth","True","G/72/S","TRAPPIST-1e",46,"False",0,0,0,0,0,"",0,TRUE
"229","0494_01","Europa","True","C/15/P","55 Cancri e",18,"False",0,0,0,0,0,"Mizark Ereatible",0,TRUE
"230","0494_02","Europa","False","C/15/P","TRAPPIST-1e",19,"False",1,1378,63,163,659,"Weznif Ereatible",2264,TRUE
"231","0495_01","Earth","True","G/73/S","TRAPPIST-1e",4,"False",0,0,0,0,0,"Nelly Richan",0,TRUE
"232","0495_02","Earth","True","G/73/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Monard Richan",0,TRUE
"233","0495_03","Earth","True","G/73/S","TRAPPIST-1e",12,"False",0,0,0,0,0,"Etha Richan",0,TRUE
"234","0495_04","Earth","False","G/73/S","TRAPPIST-1e",7,"False",0,0,0,0,0,"Bonyam Richan",0,FALSE
"235","0495_05","Earth","False","G/73/S","TRAPPIST-1e",34,"False",1729,17,0,0,1298,"Ellena Richan",3044,FALSE
"236","0495_06","Earth","False","G/73/S","TRAPPIST-1e",10,"False",0,0,0,0,0,"Man Richan",0,FALSE
"237","0496_01","Earth","False","G/77/P","55 Cancri e",0,"False",0,0,0,0,0,"Belix Kennetty",0,FALSE
"238","0496_02","Earth","True","G/77/P","PSO J318.5-22",14,"False",0,0,0,0,0,"Ianna Kennetty",0,TRUE
"239","0497_01","Mars","True","F/107/P","TRAPPIST-1e",27,"False",0,0,0,0,0,"Muebix Mepie",0,TRUE
"240","0505_01","Earth","False","F/108/P","TRAPPIST-1e",21,"False",15,345,18,486,0,"Paulah Reenez",864,FALSE
"241","0508_01","Europa","False","D/20/P","55 Cancri e",37,"False",4105,2081,1,118,446,"Elerops Cassiding",6751,FALSE
"242","0509_01","Earth","True","","TRAPPIST-1e",29,"False",0,0,0,0,0,"Alfrey Ewins",0,TRUE
"243","0511_01","Earth","False","G/76/S","",17,"False",441,0,131,315,5,"Jaye Noelan",892,FALSE
"244","0514_01","Earth","True","G/79/P","TRAPPIST-1e",17,"False",0,0,0,0,0,"Erie Tersony",0,TRUE
"245","0524_01","Europa","False","T/0/S","TRAPPIST-1e",35,"False",0,6442,672,238,60,"Tabius Frogauded",7412,FALSE
"246","0526_01","Earth","True","G/80/P","TRAPPIST-1e",34,"False",0,0,0,0,0,"Elody Daughessey",0,TRUE
"247","0530_01","Europa","False","B/21/S","TRAPPIST-1e",17,"False",760,752,0,16,2471,"Jihalla Embleng",3999,TRUE
"248","0530_02","Europa","False","B/21/S","55 Cancri e",39,"False",0,547,0,1121,4641,"Geonkaa Embleng",6309,FALSE
"249","0530_03","Europa","True","B/21/S","55 Cancri e",56,"",0,0,0,0,0,"Unukat Embleng",0,TRUE
"250","0532_01","Europa","False","B/22/S","55 Cancri e",35,"False",3424,20,0,442,1130,"Quarkib Groughty",5016,TRUE
"251","0532_02","Europa","True","B/22/S","TRAPPIST-1e",17,"False",0,0,0,0,0,"Rasalm Groughty",0,TRUE
"252","0535_01","Earth","False","E/34/S","PSO J318.5-22",29,"False",0,0,288,395,0,"Adria Mcneiley",683,FALSE
"253","0536_01","Mars","False","F/94/S","TRAPPIST-1e",15,"False",4922,0,2427,0,0,"Pid Vloaf",7349,FALSE
"254","0536_02","Mars","False","E/35/S","",37,"False",1063,133,99,2,0,"Blues Vloaf",1297,FALSE
"255","0541_01","Europa","True","B/23/S","TRAPPIST-1e",36,"False",0,0,0,0,0,"Jabbab Dident",0,TRUE
"256","0543_01","Earth","True","G/85/P","TRAPPIST-1e",36,"False",0,0,0,0,0,"Yolas Pooley",0,TRUE
"257","0544_01","Europa","False","C/20/S","TRAPPIST-1e",18,"False",4,9352,0,10,46,"Lesaton Healist",9412,FALSE
"258","0554_01","Mars","False","F/112/P","TRAPPIST-1e",61,"False",2221,0,0,1,0,"Chars Fone",2222,FALSE
"259","0557_01","Mars","True","F/113/P","TRAPPIST-1e",45,"False",0,0,0,0,0,"Caks Spie",0,TRUE
"260","0557_02","Mars","True","F/113/P","TRAPPIST-1e",21,"False",0,0,0,0,0,"Mall Spie",0,TRUE
"261","0558_01","Earth","False","F/101/S","TRAPPIST-1e",65,"False",0,804,0,0,0,"Julion Llonovancis",804,FALSE
"262","0562_01","Mars","False","F/104/S","TRAPPIST-1e",27,"False",286,0,1023,0,0,"Bases Shcad",1309,FALSE
"263","0562_02","Mars","True","F/104/S","TRAPPIST-1e",13,"False",0,0,0,0,0,"Sex Shcad",0,TRUE
"264","0574_01","Mars","False","","TRAPPIST-1e",32,"",2543,1,55,0,0,"Mele Sha",2599,FALSE
"265","0578_01","Earth","True","G/84/S","TRAPPIST-1e",17,"False",0,0,0,0,0,"Dont Hoppers",0,TRUE
"266","0578_02","Earth","","G/84/S","TRAPPIST-1e",44,"False",0,0,0,0,0,"Nance Hoppers",0,FALSE
"267","0584_01","Earth","True","G/88/P","TRAPPIST-1e",21,"False",0,0,0,0,0,"Charry Hortis",0,TRUE
"268","0584_02","Earth","False","F/119/P","TRAPPIST-1e",16,"False",0,379,0,2488,1,"Caseya Hortis",2868,FALSE
"269","0592_01","Earth","False","F/122/P","TRAPPIST-1e",41,"False",0,1032,0,0,32,"Juane Bakerson",1064,FALSE
"270","0595_01","Earth","True","G/88/S","TRAPPIST-1e",40,"False",0,0,0,0,0,"Royce Yatters",0,TRUE
"271","0601_01","Earth","False","G/92/P","TRAPPIST-1e",16,"False",0,492,0,0,0,"Gracy Warrison",492,FALSE
"272","0604_01","Earth","False","F/127/P","TRAPPIST-1e",17,"False",0,24,673,0,0,"Loisey Meltonway",697,FALSE
"273","0605_01","Earth","False","F/110/S","TRAPPIST-1e",40,"False",5,0,3,447,424,"Brank Romason",879,FALSE
"274","0606_01","Earth","True","G/93/P","PSO J318.5-22",37,"False",0,0,0,0,0,"Elly Masquez",0,TRUE
"275","0613_01","Europa","True","B/26/P","TRAPPIST-1e",53,"False",0,0,0,0,0,"Auvan Stubtlarle",0,TRUE
"276","0613_02","Europa","True","B/26/P","TRAPPIST-1e",42,"False",0,0,0,0,0,"Tetra Stubtlarle",0,TRUE
"277","0616_01","","False","E/40/S","TRAPPIST-1e",31,"False",0,428,0,1154,1025,"Arkaban Spriney",2607,FALSE
"278","0617_01","Mars","False","F/130/P","",18,"False",1644,430,158,0,0,"Choney Perta",2232,FALSE
"279","0620_01","Mars","False","F/132/P","TRAPPIST-1e",51,"True",755,6,284,102,0,"All Derte",1147,FALSE
"280","0620_02","Mars","False","F/132/P","",20,"False",0,0,1281,8,0,"Frunad Derte",1289,FALSE
"281","0620_03","Mars","False","F/132/P","55 Cancri e",19,"False",0,0,1435,15,0,"Gibers Derte",1450,FALSE
"282","0621_01","Earth","False","E/41/S","TRAPPIST-1e",22,"False",499,46,174,61,7,"Calvia Spentley",787,FALSE
"283","0622_01","Europa","False","B/27/P","55 Cancri e",41,"False",0,1528,11,10243,17,"Alram Contery",11799,FALSE
"284","0624_01","Europa","False","E/42/S","TRAPPIST-1e",28,"False",0,1048,1469,0,22,"Spurin Cisorter",2539,TRUE
"285","0625_01","Mars","True","F/111/S","55 Cancri e",0,"False",0,0,0,0,0,"Trise Perie",0,TRUE
"286","0625_02","Mars","True","F/111/S","TRAPPIST-1e",42,"False",0,0,0,0,0,"",0,TRUE
"287","0625_03","Mars","True","F/111/S","55 Cancri e",20,"False",0,0,0,0,0,"Flats Perie",0,TRUE
"288","0626_01","Europa","True","B/24/S","55 Cancri e",25,"False",0,0,0,0,0,"Aludram Impress",0,TRUE
"289","0626_02","Europa","True","B/24/S","TRAPPIST-1e",22,"False",0,0,0,0,0,"Dyonon Emoted",0,TRUE
"290","0626_03","Europa","False","D/21/S","TRAPPIST-1e",25,"True",30,5718,0,0,1385,"Askedus Emoted",7133,FALSE
"291","0627_01","Mars","False","D/22/S","TRAPPIST-1e",45,"False",0,0,1057,0,0,"Pil Bake",1057,FALSE
"292","0632_01","Earth","False","F/134/P","TRAPPIST-1e",19,"False",0,77,0,532,256,"Idary Hebernandry",865,FALSE
"293","0632_02","Earth","False","E/37/P","PSO J318.5-22",16,"False",72,4,1456,0,0,"Lilly Hebernandry",1532,FALSE
"294","0632_03","Earth","True","G/97/P","TRAPPIST-1e",18,"False",0,0,0,0,0,"Terald Hebernandry",0,TRUE
"295","0640_01","Europa","True","D/26/P","TRAPPIST-1e",38,"False",0,0,0,0,0,"Suhelik Dedinder",0,TRUE
"296","0640_02","Europa","True","D/26/P","55 Cancri e",27,"False",0,0,0,0,0,"Tope Dedinder",0,TRUE
"297","0648_01","Mars","False","D/27/P","55 Cancri e",36,"False",748,0,222,0,0,"Phams Colte",970,FALSE
"298","0648_02","Mars","False","D/27/P","TRAPPIST-1e",21,"False",1045,90,1110,333,0,"Possh Colte",2578,FALSE
"299","0649_01","Earth","False","G/99/P","TRAPPIST-1e",1,"False",0,0,0,0,0,"Andary Clean",0,FALSE
"300","0651_01","Europa","True","D/28/P","TRAPPIST-1e",25,"False",0,0,0,0,0,"Terons Lendly",0,TRUE
"301","0652_01","Earth","True","G/96/S","PSO J318.5-22",3,"False",0,0,0,0,0,"Natald Ashipson",0,TRUE
"302","0652_02","Earth","False","G/96/S","TRAPPIST-1e",7,"False",0,0,0,0,0,"Marace Ashipson",0,FALSE
"303","0652_03","Earth","False","G/96/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Analdy Ashipson",0,FALSE
"304","0652_04","Earth","False","F/116/S","TRAPPIST-1e",32,"False",632,0,0,2,0,"Mara Ashipson",634,FALSE
"305","0652_05","Earth","False","G/96/S","55 Cancri e",5,"False",0,0,0,0,0,"Eila Ashipson",0,FALSE
"306","0654_01","Earth","False","G/100/P","TRAPPIST-1e",79,"False",0,0,881,7,0,"Tance Coley",888,FALSE
"307","0662_01","Earth","False","F/139/P","TRAPPIST-1e",19,"False",0,0,691,0,57,"Marice Mcgowaymond",748,FALSE
"308","0666_01","Earth","True","G/100/S","TRAPPIST-1e",30,"False",0,0,0,0,0,"Willy Antoshipson",0,TRUE
"309","0666_02","Earth","False","F/119/S","TRAPPIST-1e",13,"False",1,875,0,0,0,"Weney Antoshipson",876,FALSE
"310","0667_01","Mars","False","D/29/P","TRAPPIST-1e",53,"False",596,0,1608,505,0,"Errohs Terry",2709,FALSE
"311","0670_01","Mars","False","E/40/P","TRAPPIST-1e",40,"False",710,379,264,0,5,"Cocowl Pure",1358,FALSE
"312","0670_02","Mars","False","E/40/P","TRAPPIST-1e",32,"False",1279,0,20,0,0,"Sumpix Pure",1299,FALSE
"313","0673_01","Earth","True","G/104/P","55 Cancri e",31,"False",0,0,0,0,0,"Jeanna Cookson",0,TRUE
"314","0675_01","Earth","False","E/47/S","TRAPPIST-1e",63,"False",13,1415,0,170,21,"Vanney Buckentry",1619,FALSE
"315","0676_01","Mars","False","F/120/S","TRAPPIST-1e",18,"False",0,0,54,0,0,"",54,FALSE
"316","0681_01","Earth","True","G/106/P","TRAPPIST-1e",21,"False",0,0,0,0,0,"Stanya Pacerty",0,TRUE
"317","0692_01","Earth","False","F/124/S","TRAPPIST-1e",14,"False",9,0,1790,8,31,"Almara Hallahaney",1838,FALSE
"318","0694_01","Earth","True","G/105/S","PSO J318.5-22",41,"False",0,0,0,0,0,"Stelly Hurchrisong",0,TRUE
"319","0695_01","Earth","True","G/106/S","55 Cancri e",40,"False",0,0,0,0,0,"Benda Chroeders",0,TRUE
"320","0698_01","Earth","False","F/125/S","TRAPPIST-1e",58,"False",0,0,46,755,0,"Fery Prickmantes",801,FALSE
"321","0700_01","Earth","False","F/148/P","TRAPPIST-1e",22,"False",0,65,221,5,304,"Garion Gardsondez",595,FALSE
"322","0706_01","Earth","True","G/108/P","55 Cancri e",13,"False",0,0,0,0,0,"Roydo Kirks",0,TRUE
"323","0708_01","Europa","True","B/29/P","TRAPPIST-1e",16,"False",0,0,0,0,0,"Diph Obnoftle",0,TRUE
"324","0708_02","Europa","True","B/29/P","55 Cancri e",13,"False",0,0,0,0,0,"Kabens Pronfraked",0,TRUE
"325","0711_01","Mars","False","F/128/S","TRAPPIST-1e",15,"False",1344,0,1020,0,1,"Want Batte",2365,FALSE
"326","0716_01","Mars","False","E/51/S","TRAPPIST-1e",42,"False",466,0,583,0,0,"Booss Tike",1049,FALSE
"327","0717_01","Europa","True","B/31/P","TRAPPIST-1e",24,"False",0,0,0,0,0,"Jihoton Panspic",0,TRUE
"328","0717_02","Europa","False","B/31/P","55 Cancri e",19,"",0,1502,1,874,437,"Dyonevi Panspic",2814,TRUE
"329","0717_03","Europa","True","B/31/P","",27,"False",0,0,0,0,0,"Nesch Panspic",0,TRUE
"330","0717_04","Europa","True","B/31/P","TRAPPIST-1e",29,"False",0,0,0,0,0,"Hekab Bewarsecal",0,TRUE
"331","0717_05","Europa","False","B/31/P","TRAPPIST-1e",15,"False",0,437,0,2,4679,"Hassias Panspic",5118,TRUE
"332","0717_06","Europa","","B/31/P","TRAPPIST-1e",38,"False",1,2352,1604,66,2583,"Dscheat Panspic",6606,FALSE
"333","0717_07","Europa","True","B/31/P","55 Cancri e",49,"",0,0,0,0,0,"Batomam Panspic",0,TRUE
"334","0720_01","Mars","True","F/129/S","TRAPPIST-1e",20,"False",0,0,0,0,0,"Cings Hotty",0,TRUE
"335","0720_02","Mars","False","E/52/S","TRAPPIST-1e",27,"False",0,0,0,0,0,"Krus Buko",0,FALSE
"336","0720_03","Mars","False","D/26/S","TRAPPIST-1e",19,"False",1661,0,350,336,231,"Tran Buko",2578,FALSE
"337","0721_01","Earth","False","F/130/S","TRAPPIST-1e",46,"False",17,43,659,40,0,"Kene Walkerez",759,FALSE
"338","0722_01","Mars","False","F/151/P","TRAPPIST-1e",21,"False",559,725,3,0,0,"Bonutz Khaf",1287,FALSE
"339","0723_01","Earth","False","F/131/S","55 Cancri e",29,"False",0,0,33,539,0,"Lyny Penashley",572,FALSE
"340","0725_01","Earth","True","G/110/P","PSO J318.5-22",27,"False",0,0,0,0,0,"Joycey Hewson",0,TRUE
"341","0730_01","","False","F/135/S","TRAPPIST-1e",44,"False",14,0,1817,2,171,"Skunch Ponie",2004,FALSE
"342","0731_01","Earth","False","F/136/S","TRAPPIST-1e",19,"False",720,0,7,0,32,"Raulia Cleang",759,FALSE
"343","0731_02","Earth","False","F/136/S","TRAPPIST-1e",29,"False",60,480,5,0,276,"Jessa Cleang",821,FALSE
"344","0735_01","Mars","False","F/155/P","TRAPPIST-1e",25,"False",266,98,748,169,6,"Healls Tie",1287,FALSE
"345","0739_01","Earth","False","","TRAPPIST-1e",41,"False",0,885,0,0,0,"Willy Mcfarleys",885,FALSE
"346","0741_01","Earth","False","F/137/S","55 Cancri e",19,"False",0,163,1487,1,223,"Lyny Tuckers",1874,FALSE
"347","0742_01","Mars","False","E/54/S","TRAPPIST-1e",33,"False",4,153,892,0,0,"Sugark Min",1049,FALSE
"348","0742_02","Mars","True","F/138/S","TRAPPIST-1e",25,"False",0,0,0,0,0,"Frunk Min",0,TRUE
"349","0744_01","Europa","True","B/26/S","55 Cancri e",44,"False",0,0,0,0,0,"Aviton Undrude",0,TRUE
"350","0745_01","Earth","False","E/45/P","TRAPPIST-1e",21,"False",0,0,0,787,1,"Jodip Mclarseney",788,FALSE
"351","0747_01","Mars","False","F/158/P","TRAPPIST-1e",32,"False",530,0,1195,11,788,"Wat Meake",2524,FALSE
"352","0748_01","Mars","True","F/139/S","TRAPPIST-1e",33,"False",0,0,0,0,0,"Oss Cotte",0,TRUE
"353","0748_02","Mars","False","F/139/S","TRAPPIST-1e",32,"False",1705,0,175,434,172,"Kokix Cotte",2486,FALSE
"354","0749_01","Mars","True","F/159/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Widin Kashe",0,TRUE
"355","0751_01","Mars","True","F/141/S","TRAPPIST-1e",21,"False",0,0,0,0,0,"Ray Mity",0,TRUE
"356","0752_01","Earth","True","G/113/S","TRAPPIST-1e",23,"False",0,0,0,0,0,"Annon Hultz",0,TRUE
"357","0755_01","Europa","False","D/32/P","55 Cancri e",31,"False",0,1029,1247,0,52,"Sinons Irived",2328,TRUE
"358","0758_01","Europa","False","C/29/S","TRAPPIST-1e",22,"False",3,2490,0,1197,144,"Penton Switmorary",3834,TRUE
"359","0758_02","Europa","True","","55 Cancri e",74,"False",0,0,0,0,0,"Caia Switmorary",0,TRUE
"360","0758_03","Europa","False","C/29/S","TRAPPIST-1e",53,"False",472,3,0,1935,2505,"Batan Switmorary",4915,FALSE
"361","0759_01","Europa","True","C/25/P","55 Cancri e",40,"False",0,0,0,0,0,"Hekarf Tabloory",0,TRUE
"362","0759_02","Europa","False","C/25/P","55 Cancri e",23,"False",0,4733,0,1412,4419,"Grafik Tabloory",10564,FALSE
"363","0759_03","Europa","True","C/25/P","TRAPPIST-1e",36,"False",0,0,0,0,0,"Aston Tabloory",0,TRUE
"364","0760_01","Earth","False","F/160/P","TRAPPIST-1e",18,"False",178,0,11,478,0,"Prilly Meltoney",667,FALSE
"365","0763_01","Europa","True","C/30/S","TRAPPIST-1e",29,"False",0,0,0,0,0,"Anchium Poustive",0,TRUE
"366","0763_02","Europa","False","C/30/S","TRAPPIST-1e",48,"False",1,14,2,3717,0,"Mino Poustive",3734,FALSE
"367","0766_01","Mars","True","E/55/S","TRAPPIST-1e",34,"False",0,0,0,0,0,"Walmon Derry",0,TRUE
"368","0774_01","Europa","False","C/27/P","TRAPPIST-1e",34,"False",0,3410,0,0,1456,"Tetra Oinded",4866,FALSE
"369","0774_02","Europa","False","B/33/P","55 Cancri e",27,"False",0,1288,0,1342,3506,"Sabireo Oinded",6136,TRUE
"370","0774_03","Europa","False","B/33/P","TRAPPIST-1e",44,"False",0,0,0,0,0,"Gravior Clutchaft",0,TRUE
"371","0775_01","Europa","False","C/31/S","TRAPPIST-1e",0,"False",0,0,0,0,0,"Muonin Trameterty",0,TRUE
"372","0775_02","Europa","True","C/31/S","TRAPPIST-1e",1,"False",0,0,0,0,0,"Altardr Trameterty",0,TRUE
"373","0775_03","Europa","True","C/31/S","TRAPPIST-1e",18,"False",0,0,0,0,0,"Syrmion Trameterty",0,TRUE
"374","0775_04","Europa","False","C/31/S","TRAPPIST-1e",23,"False",0,1857,1,386,15940,"Grum Trameterty",18184,FALSE
"375","0775_05","Europa","False","C/31/S","TRAPPIST-1e",26,"False",0,3326,3,621,51,"Kitakan Unklible",4001,TRUE
"376","0775_06","Europa","True","C/31/S","55 Cancri e",46,"False",0,0,0,0,0,"Errairk Unklible",0,TRUE
"377","0778_01","Europa","True","C/32/S","TRAPPIST-1e",41,"False",0,0,0,0,0,"Sterfik Ousious",0,TRUE
"378","0778_02","Europa","False","C/32/S","55 Cancri e",25,"False",0,1641,20,1663,10,"Bath Ousious",3334,TRUE
"379","0780_01","Mars","True","D/27/S","",50,"False",0,0,0,0,0,"Ritars Apple",0,TRUE
"380","0783_01","Earth","False","F/164/P","TRAPPIST-1e",28,"False",2,372,0,0,506,"Jenne Fielsenders",880,FALSE
"381","0792_01","Earth","True","G/116/P","PSO J318.5-22",17,"False",0,0,0,0,0,"Elany Trankliney",0,TRUE
"382","0800_01","Europa","False","C/34/S","55 Cancri e",29,"True",149,1704,0,7402,14,"Taram Gented",9269,FALSE
"383","0801_01","Mars","True","F/167/P","TRAPPIST-1e",19,"False",0,0,0,0,0,"Lift Sto",0,TRUE
"384","0803_01","Earth","","G/118/P","55 Cancri e",34,"False",0,0,0,0,0,"Ellena Fitzgerson",0,FALSE
"385","0804_01","Europa","True","C/28/P","55 Cancri e",28,"False",0,0,0,0,0,"Celava Prombled",0,TRUE
"386","0807_01","Mars","False","F/150/S","TRAPPIST-1e",47,"False",3682,3636,0,83,0,"Mins Perne",7401,FALSE
"387","0810_01","Mars","False","F/168/P","TRAPPIST-1e",28,"False",830,0,278,3,2,"Sugars Boure",1113,FALSE
"388","0812_01","Mars","True","E/58/S","TRAPPIST-1e",38,"False",0,0,0,0,0,"Panch Pamca",0,TRUE
"389","0814_01","Mars","False","F/153/S","TRAPPIST-1e",22,"True",2227,324,47,0,0,"Igrish Cha",2598,FALSE
"390","0821_01","Mars","","F/155/S","55 Cancri e",18,"False",0,0,0,0,0,"Cints Berry",0,TRUE
"391","0827_01","Europa","False","A/7/P","TRAPPIST-1e",21,"False",0,2673,0,1678,30,"Eltan Speery",4381,TRUE
"392","0827_02","Europa","False","A/7/P","TRAPPIST-1e",40,"False",0,0,0,0,0,"Luxonon Speery",0,TRUE
"393","0827_03","Europa","True","A/7/P","55 Cancri e",67,"False",0,0,0,0,0,"Phah Speery",0,TRUE
"394","0831_01","Earth","False","F/172/P","PSO J318.5-22",39,"False",182,148,35,23,277,"Henryn Pagedy",665,FALSE
"395","0832_01","Earth","True","G/122/P","PSO J318.5-22",19,"False",0,0,0,0,0,"Diandi Folemonley",0,TRUE
"396","0837_01","Europa","True","D/34/P","TRAPPIST-1e",28,"False",0,0,0,0,0,"Suhelik Queldry",0,TRUE
"397","0837_02","Europa","False","D/34/P","55 Cancri e",29,"False",0,699,377,3858,6,"Zedark Queldry",4940,TRUE
"398","0838_01","Mars","True","E/46/P","TRAPPIST-1e",22,"False",0,0,0,0,0,"Flyros Concy",0,TRUE
"399","0838_02","Mars","False","D/35/P","TRAPPIST-1e",23,"False",2577,0,0,0,2,"Chal Concy",2579,FALSE
"400","0841_01","Earth","False","F/174/P","PSO J318.5-22",41,"False",0,171,80,2393,4,"Perryl Lancis",2648,FALSE
"401","0842_01","Mars","True","E/47/P","TRAPPIST-1e",25,"False",0,0,0,0,0,"Pars Hotte",0,TRUE
"402","0843_01","Earth","True","G/124/P","PSO J318.5-22",43,"False",0,0,0,0,0,"Hilley Cabrewsond",0,TRUE
"403","0844_01","Mars","True","E/61/S","TRAPPIST-1e",54,"False",0,0,0,0,0,"Burs Butte",0,TRUE
"404","0847_01","Earth","False","F/161/S","TRAPPIST-1e",14,"False",698,0,0,1,0,"Cellex Hopperett",699,FALSE
"405","0852_01","Europa","True","D/29/S","TRAPPIST-1e",69,"False",0,0,0,0,0,"Asellum Reewerpic",0,TRUE
"406","0854_01","Earth","True","G/126/S","PSO J318.5-22",24,"False",0,0,0,0,0,"Alvia Kimons",0,TRUE
"407","0855_01","Europa","False","B/33/S","TRAPPIST-1e",37,"False",0,0,0,0,0,"Avitons Stichseary",0,TRUE
"408","0856_01","Earth","False","F/177/P","TRAPPIST-1e",28,"False",869,0,2,0,0,"Rica Floways",871,FALSE
"409","0857_01","Europa","False","B/34/S","55 Cancri e",59,"False",0,2935,529,21,462,"Coxah String",3947,TRUE
"410","0858_01","Mars","False","D/36/P","TRAPPIST-1e",20,"False",2024,0,269,13,0,"Cups Mad",2306,FALSE
"411","0858_02","Mars","True","F/178/P","TRAPPIST-1e",23,"False",0,0,0,0,0,"Hion Mad",0,TRUE
"412","0861_01","Earth","False","G/128/S","TRAPPIST-1e",59,"False",0,0,0,0,0,"Valey Olivasquez",0,FALSE
"413","0862_01","Earth","True","G/125/P","TRAPPIST-1e",20,"False",0,0,0,0,0,"Perryl Burryerson",0,TRUE
"414","0864_01","Mars","False","D/30/S","TRAPPIST-1e",36,"False",3160,0,12,0,0,"Forn Trad",3172,FALSE
"415","0864_02","Mars","True","F/162/S","TRAPPIST-1e",43,"False",0,0,0,0,0,"Dontch Trad",0,TRUE
"416","0864_03","Mars","True","F/162/S","TRAPPIST-1e",9,"False",0,0,0,0,0,"Feries Erle",0,TRUE
"417","0866_01","Mars","True","F/179/P","TRAPPIST-1e",32,"False",0,0,0,0,0,"Puffes Hapie",0,TRUE
"418","0872_01","Earth","False","E/63/S","TRAPPIST-1e",24,"False",780,0,0,2,6,"Krisa Flynnis",788,FALSE
"419","0880_01","Mars","True","E/50/P","PSO J318.5-22",14,"False",0,0,0,0,0,"Lopedo Pepie",0,TRUE
"420","0880_02","Mars","True","E/50/P","TRAPPIST-1e",45,"False",0,0,0,0,0,"Want Pepie",0,TRUE
"421","0882_01","Earth","False","G/132/S","TRAPPIST-1e",23,"False",299,4958,299,0,93,"Lyde Briggins",5649,FALSE
"422","0884_01","Earth","False","G/128/P","TRAPPIST-1e",59,"False",0,0,0,7,833,"Ginia Rilley",840,FALSE
"423","0884_02","Earth","False","","TRAPPIST-1e",28,"False",0,0,762,0,0,"Erine Rilley",762,FALSE
"424","0886_01","Mars","False","F/182/P","TRAPPIST-1e",61,"False",1399,0,693,0,0,"Torms Bota",2092,FALSE
"425","0886_02","Mars","True","F/182/P","TRAPPIST-1e",52,"False",0,0,0,0,0,"Casps Bota",0,TRUE
"426","0886_03","Mars","True","F/182/P","TRAPPIST-1e",5,"False",0,0,0,0,0,"Koks Bota",0,TRUE
"427","0887_01","Europa","False","C/31/P","TRAPPIST-1e",51,"False",0,54,0,22,5915,"Alinan Gausearmir",5991,FALSE
"428","0887_02","Europa","False","C/31/P","TRAPPIST-1e",26,"False",61,1124,59,2217,622,"",4083,TRUE
"429","0888_01","Mars","False","D/37/P","TRAPPIST-1e",44,"False",589,0,235,20,31,"Grams Brine",875,FALSE
"430","0888_02","Mars","False","F/183/P","TRAPPIST-1e",46,"False",1246,0,3767,1,0,"Monch Brine",5014,FALSE
"431","0891_01","Mars","False","D/33/S","TRAPPIST-1e",32,"False",176,0,2851,0,0,"Mondax Repie",3027,FALSE
"432","0892_01","Europa","True","C/36/S","TRAPPIST-1e",17,"False",0,0,0,0,0,"Tarfik Poilsive",0,TRUE
"433","0892_02","Europa","True","C/36/S","55 Cancri e",21,"False",0,0,0,0,0,"Furuson Poilsive",0,TRUE
"434","0892_03","Europa","True","C/36/S","55 Cancri e",52,"False",0,0,0,0,0,"Arino Diossiver",0,TRUE
"435","0894_01","Europa","True","C/37/S","55 Cancri e",52,"False",0,0,0,0,0,"Jihoton Gearriting",0,TRUE
"436","0895_01","Earth","False","F/185/P","TRAPPIST-1e",14,"False",0,1277,0,241,0,"Arlen Newtontoss",1518,FALSE
